69.90;54.25;96.36;45.75;96.36
70.00;51.05;97.35;48.95;97.35
70.10;47.85;96.43;52.15;96.43
70.20;44.65;99.51;55.35;99.51
70.30;41.45;94.10;58.55;94.10
70.40;38.25;96.43;61.75;96.43
70.50;33.75;94.01;66.25;94.01
70.60;29.25;95.14;70.75;95.14
70.70;24.75;95.32;75.25;95.32
70.80;20.25;95.69;79.75;95.69
70.90;15.75;95.15;84.25;95.15
71.00;20.35;94.16;79.65;94.16
71.10;24.95;96.89;75.05;96.89
71.20;29.55;95.25;70.45;95.25
71.30;34.15;98.87;65.85;98.87
71.40;38.75;97.11;61.25;97.11
71.50;41.75;97.02;58.25;97.02
71.60;44.75;97.99;55.25;97.99
71.70;47.75;93.84;52.25;93.84
71.80;50.75;93.72;49.25;93.72
71.90;53.75;94.29;46.25;94.29
72.00;48.25;89.53;51.75;89.53
72.10;42.75;94.02;57.25;94.02
72.20;37.25;90.92;62.75;90.92
72.30;40.45;86.48;59.55;86.48
72.40;43.65;83.76;56.35;83.76
72.50;46.85;86.68;53.15;86.68
72.60;50.05;86.68;49.95;86.68
72.70;53.25;84.93;46.75;84.93
72.80;58.05;88.79;41.95;88.79
72.90;62.85;91.28;37.15;91.28
73.00;67.65;89.60;32.35;89.60
73.10;72.45;93.07;27.55;93.07
73.20;77.25;95.81;22.75;95.81
73.30;72.00;93.76;28.00;93.76
73.40;66.75;97.42;33.25;97.42
73.50;61.50;94.08;38.50;94.08
73.60;56.25;94.66;43.75;94.66
73.70;51.00;90.88;49.00;90.88
73.80;56.00;86.95;44.00;86.95
73.90;61.00;85.09;39.00;85.09
74.00;66.00;88.18;34.00;88.18
74.10;71.50;84.89;28.50;84.89
74.20;77.00;87.71;23.00;87.71
74.30;82.50;86.43;17.50;86.43
74.40;88.00;85.79;12.00;85.79
74.50;82.25;88.31;17.75;88.31
74.60;76.50;88.68;23.50;88.68
74.70;70.75;85.71;29.25;85.71
74.80;65.00;89.14;35.00;89.14
74.90;59.25;89.36;40.75;89.36
75.00;56.05;88.25;43.95;88.25
75.10;52.85;85.15;47.15;85.15
75.20;49.65;81.77;50.35;81.77
75.30;46.45;81.76;53.55;81.76
75.40;43.25;76.81;56.75;76.81
75.50;39.45;80.77;60.55;80.77
75.60;35.65;77.50;64.35;77.50
75.70;31.85;78.64;68.15;78.64
75.80;28.05;81.04;71.95;81.04
75.90;24.25;78.11;75.75;78.11
76.00;28.25;78.35;71.75;78.35
76.10;32.25;79.42;67.75;79.42
76.20;36.25;81.37;63.75;81.37
76.30;40.25;78.90;59.75;78.90
76.40;44.25;81.21;55.75;81.21
76.50;39.85;76.29;60.15;76.29
76.60;35.45;75.14;64.55;75.14
76.70;31.05;77.19;68.95;77.19
76.80;26.65;77.60;73.35;77.60
76.90;22.25;72.32;77.75;72.32
77.00;26.45;75.67;73.55;75.67
77.10;30.65;70.46;69.35;70.46
77.20;34.85;69.75;65.15;69.75
77.30;39.05;73.96;60.95;73.96
77.40;43.25;73.32;56.75;73.32
77.50;46.65;67.86;53.35;67.86
77.60;50.05;72.39;49.95;72.39
77.70;53.45;68.39;46.55;68.39
77.80;56.85;64.25;43.15;64.25
77.90;60.25;64.03;39.75;64.03
78.00;64.05;60.71;35.95;60.71
78.10;67.85;55.73;32.15;55.73
78.20;71.65;56.43;28.35;56.43
78.30;75.45;53.52;24.55;53.52
78.40;79.25;47.83;20.75;47.83
78.50;75.00;52.28;25.00;52.28
78.60;70.75;51.65;29.25;51.65
78.70;66.50;51.72;33.50;51.72
78.80;69.70;57.90;30.30;57.90
78.90;72.90;57.18;27.10;57.18
79.00;76.10;51.52;23.90;51.52
79.10;79.30;56.14;20.70;56.14
79.20;82.50;48.61;17.50;48.61
79.30;79.10;44.99;20.90;44.99
79.40;75.70;47.03;24.30;47.03
79.50;72.30;42.52;27.70;42.52
79.60;68.90;37.00;31.10;37.00
79.70;65.50;40.68;34.50;40.68
79.80;60.50;35.99;39.50;35.99
79.90;55.50;28.66;44.50;28.66
80.00;50.50;33.97;49.50;33.97
80.10;45.50;39.25;54.50;39.25
80.20;40.50;40.69;59.50;40.69
80.30;46.50;45.40;53.50;45.40
80.40;52.50;45.16;47.50;45.16
80.50;58.50;40.51;41.50;40.51
80.60;53.90;42.69;46.10;42.69
80.70;49.30;35.78;50.70;35.78
80.80;44.70;38.84;55.30;38.84
80.90;40.10;36.73;59.90;36.73
81.00;35.50;31.61;64.50;31.61
81.10;39.25;31.79;60.75;31.79
81.20;43.00;26.83;57.00;26.83
81.30;46.75;24.36;53.25;24.36
81.40;50.50;18.39;49.50;18.39
81.50;54.30;18.29;45.70;18.29
81.60;58.10;18.20;41.90;18.20
81.70;61.90;14.44;38.10;14.44
81.80;65.70;13.16;34.30;13.16
81.90;69.50;12.88;30.50;12.88
82.00;64.25;7.48;35.75;7.48
82.10;59.00;7.06;41.00;7.06
82.20;53.75;6.51;46.25;6.51
82.30;48.50;0.00;51.50;0.00
82.40;43.25;0.00;56.75;0.00
82.50;37.25;0.00;62.75;0.00
82.60;31.25;0.00;68.75;0.00
82.70;25.25;0.00;74.75;0.00
